"ticket_id","city","issue_type","ticket_status","issue_description","ticket_closed_date_time","ticket_created_date_time","ticket_last_updated_date_time","address","lat","lng","location","image"
"18837889","Cambridge","Rodent Sighting","Archived","Rat ran from the sidewalk across the parking lot at St John the Evangelist and went under the Scholars Guest House back porch.","04/24/2025 02:50:45 PM","04/23/2025 06:27:03 PM","2025 Apr 24 02:50:45 PM","Mile 104.4 Sr 2 A E Cambridge, Massachusetts, 02144","42.39404311045","-71.12654273334","POINT (-71.12654273334077 42.394043110449985)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzAzMTUzNDQsInB1ciI6ImJsb2JfaWQifX0=--45e959a049ce6588df5594d85bbba7ea52f59824/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"18838546","Cambridge","Rodent Sighting","Archived","I witnessed 3 large rats scurrying down the driveway between 83 and 85 Trowbridge Street this evening. It’s unclear if this is connected to the large tree that was cut down yesterday (and in which the city’s tree cutters spotted a few rats before taking down) or if this is a chance encounter. Nonetheless, as a resident, I can attest that the rat situation was under better control until very recently.","04/24/2025 02:36:00 PM","04/23/2025 08:02:58 PM","2025 Apr 24 02:36:00 PM","85 Trowbridge Street Cambridge, Massachusetts, 02138","42.37566336034","-71.11019863333","POINT (-71.11019863333098 42.375663360335565)",
"18831829","Cambridge","Compost bin is rodent hazard","Archived","Please replace my compost bin. It is a magnet for rodents who have eaten into it and who spread compost all over and who have covered its lid in urine. It is unsafe for my family and the community","04/23/2025 03:15:28 PM","04/23/2025 09:09:15 AM","2025 Apr 23 03:15:28 PM","30 Francis Avenue Cambridge, Massachusetts, 02138","42.37927956331","-71.11197861429","POINT (-71.11197861428926 42.379279563306426)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzAyOTQ0MjcsInB1ciI6ImJsb2JfaWQifX0=--15abb99113944d14e660fc861fad4c9a75198c05/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/IMG_1301.jpeg"
"18821934","Cambridge","Rodent Sighting","Archived","Rats in overflow trash. Not enough trash barrels for many residents. Subcontractor's staff & volunteer recyclers at risk without hand protective gloves compact/consolidate trash handling sharp broken glass/broken mirrors/biohazard needles. Alley between 210-204 Columbia St. Lids on some trash barrels broken with holes.","04/23/2025 03:13:55 PM","04/22/2025 01:55:42 AM","2025 Apr 23 03:13:55 PM","210 Columbia Street Cambridge, MA, 02139, USA","42.36831525691","-71.09690602162","POINT (-71.09690602161807 42.36831525691104)",
"18809758","Cambridge","Rodent Sighting","Archived","Rat burrow at 7 garden court back door at Winslow and Tierney Streets.
Dead 8”rat in courtyard which I had removed. 
Please cite the owner of this building.","04/22/2025 02:41:16 PM","04/19/2025 07:36:45 PM","2025 Apr 22 02:41:16 PM","7 Garden Court Cambridge, MA, 02138, USA","42.38388324132","-71.13026767556","POINT (-71.13026767556103 42.38388324132492)",
"18757966","Cambridge","Rodent Sighting","Archived","There are so many rodents around 10 Jay due to their trash mismanagement. The cans are overflowing, the trash area is never picked up, and it creates a lot of rodent issues.","04/14/2025 04:24:27 PM","04/11/2025 05:34:25 PM","2025 Apr 19 01:00:52 PM","10 Jay Street Cambridge, MA, 02139, USA","42.36425815667","-71.10966774903","POINT (-71.10966774903466 42.36425815667335)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzAwMjY4MzcsInB1ciI6ImJsb2JfaWQifX0=--8b50fd5b0b7e000540f45af70706242fa6f7929b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/IMG_0400.jpeg"
"18774332","Cambridge","Rodent Sighting","Archived","Saw a rat on the inbound platform","04/17/2025 07:39:50 AM","04/14/2025 06:15:03 PM","2025 Apr 17 07:39:51 AM","Porter Square Station","42.39014139826","-71.11894","POINT (-71.11893999999995 42.39014139825999)",
"18778643","Cambridge","Rodent Sighting","Archived","Multiple rats every night in the alley behind two restaurants and adjacent bushes in the park. Scary to walk.","04/17/2025 07:30:28 AM","04/15/2025 11:21:11 AM","2025 Apr 17 07:30:29 AM","1-21 Dickinson St Cambridge, MA, 02139, USA","42.36624806145","-71.09428360089","POINT (-71.09428360088579 42.366248061452595)",
"18746962","Cambridge","Rodent Sighting","Archived","Rats seen along the street parallel to the railroad. Rodent damage in the engine compartment of parked car.","04/14/2025 10:50:07 AM","04/10/2025 11:55:41 AM","2025 Apr 14 10:50:08 AM","Regent St Cambridge, MA, 02140, USA","42.38912218307","-71.12258572285","POINT (-71.12258572284588 42.38912218307348)",
"18744310","Cambridge","Rodent Sighting","Archived","3 rats running in and out of the green dumpster on the side of the building. this happened around 6:40 am","04/10/2025 02:27:23 PM","04/10/2025 06:43:26 AM","2025 Apr 10 02:27:23 PM","Mothership","42.39521500797","-71.145797","POINT (-71.14579699999996 42.39521500796726)",
"18711900","Cambridge","Rodent Sighting","Archived",,"04/09/2025 12:49:15 PM","04/04/2025 11:54:02 PM","2025 Apr 09 12:49:15 PM","19 Market Street Cambridge, MA, 02139, USA","42.36754295441","-71.09490217075","POINT (-71.09490217074637 42.367542954412876)",
"18727842","Cambridge","Rodent Sighting","Archived","Large rat crossing driveway from under 14 Dudley fence by building to 6-8 Dudley garbage barrels. Opening underneath fence has gotten larger in last few weeks, indicating regular use.","04/09/2025 07:57:46 AM","04/08/2025 08:13:24 AM","2025 Apr 09 07:57:46 AM","14 Dudley Street Cambridge","42.3961718","-71.1297315","POINT (-71.1297315 42.3961718)",
"18720459","Cambridge","Rodent Sighting","Archived","Caller only said ""in front of 45 Union""","04/07/2025 11:25:15 AM","04/07/2025 10:22:07 AM","2025 Apr 07 11:25:15 AM","45 Union Street Cambridge, Massachusetts, 02141","42.37066745267","-71.09521497558","POINT (-71.09521497557648 42.370667452674994)",
"18697238","Cambridge","Rodent Sighting","Archived","Coyote! Also seen near Mt Auburn St","04/07/2025 10:38:05 AM","04/03/2025 09:09:23 AM","2025 Apr 07 10:38:05 AM","6 Hilliard Place Cambridge, Massachusetts, 02138","42.37426911456","-71.1241733614","POINT (-71.12417336140024 42.37426911456096)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk4MTc5NTcsInB1ciI6ImJsb2JfaWQifX0=--618a91f878e137986723d1a16879d0515322c33e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/IMG_2497.jpeg"
"18703816","Cambridge","Rodent Sighting","Archived","4 active rat burrows around fir tree in Lafayette Sq planter.","04/07/2025 10:16:08 AM","04/03/2025 07:37:46 PM","2025 Apr 07 10:16:08 AM","Cambridge 02139 United States","42.36339366427","-71.09994957386","POINT (-71.09994957385881 42.363393664274)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk4NDAwMjAsInB1ciI6ImJsb2JfaWQifX0=--36585eafc69fdc2d9d7729d951573e5c4dbe985e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"18696509","Cambridge","Rodent Sighting","Archived","There were a number of rats climbing through the overflowing trash put out by the tenants 87 3rd St. The rats have a massive burrow under the side walk with a resulting collapse of the pavers / sidewalk. Entrance to the burrow is from the alleyway.","04/03/2025 03:29:52 PM","04/03/2025 06:40:21 AM","2025 Apr 03 03:29:52 PM","2–76 Otis St Cambridge 02141, United States","42.37033456797","-71.08034026728","POINT (-71.0803402672825 42.370334567965344)",
"18695481","Cambridge","Rodent Sighting","Archived","Rats inside residence","04/03/2025 03:18:19 PM","04/02/2025 08:32:58 PM","2025 Apr 03 03:18:19 PM","39 Sciarappa Street Cambridge, Massachusetts, 02141","42.37168547673","-71.08160519557","POINT (-71.0816051955715 42.37168547672545)",
"18676184","Cambridge","Rodent Sighting","Archived","Hello, I am currently living at the Zinc Apartments in Cambridge. Multiple tenants have been having issues with rodents and strong smells and an overall lack of maintenance. I am writing because I am hearing mice in the walls and in the ceiling, plus I have seen 4 mice in the apartment. I set up traps myself and deterrents, but still noticed a mouse this morning. I have traps setup inside my apartment and I have searched the apartment looking for entry points. 

This is URGENT. I am aware of other tenants also having issues with mice. This is an issue not just with my apartment but the building as a whole it seems. 

Please remedy the issue of rodents in the walls. 

I lived in Montaje (another greystar) managed property and it is very clean with much higher quality amenities, features etc. and it is the same price as ZINC. 

It seems everything is falling apart and not sanitary, between the function of the doors (a lot are broken and need to jiggle to open them) in the common areas, t...","04/01/2025 03:09:47 PM","03/31/2025 02:46:20 PM","2025 Apr 01 03:09:47 PM","22 Water Street Cambridge, Massachusetts, 02141","42.37297167977","-71.07847673403","POINT (-71.0784767340303 42.37297167976808)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk3NDkzMDMsInB1ciI6ImJsb2JfaWQifX0=--3c5eb446f74ea3f3543919385cb3dacac65893d8/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/IMG_0962.jpg"
"18670349","Cambridge","Rodent Sighting","Archived","On the afternoon of March 30, 2025, two live rats were seen in a garbage can next to the benches by the splash pad play area. The garbage can does not have a lid/cover.  The rats are trapped and cannot get out of the garbage bin.","04/01/2025 02:59:28 PM","03/30/2025 06:38:32 PM","2025 Apr 01 02:59:28 PM","Dana Park","42.36225737148","-71.10811","POINT (-71.10810999999995 42.36225737147653)",
"18663487","Cambridge","Rodent Sighting","Archived","Huge rat burrow at corner of bishop Allen and temple st. Tan building. At least 4 burrow holes. Please do something about this soon.","04/01/2025 12:44:15 PM","03/28/2025 06:43:25 PM","2025 Apr 01 12:44:15 PM","2–98 Temple St Cambridge 02139, United States","42.36666141224","-71.10386922899","POINT (-71.10386922899048 42.3666614122375)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk3MDQzMzUsInB1ciI6ImJsb2JfaWQifX0=--ab25ac46f35e366d0473bc7a96cce23e0f79a8bf/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"18657390","Cambridge","Rodent Sighting","Archived","Big rat trapped itself in dark blue recycling toter inside wood enclosure at the back of the parking lot behind 54 Market St.","04/01/2025 11:34:15 AM","03/28/2025 06:50:40 AM","2025 Apr 01 11:34:16 AM","54 Market Street Cambridge, MA, 02139, USA","42.36830313598","-71.09663912572","POINT (-71.09663912571635 42.368303135983616)",
"18651341","Cambridge","Rodent Sighting","Archived","Rats feeding on trash through holes in broken rims of trash barrels and rats feeding through holes in enormous unwieldy plastic bags too huge for trash barrels contents a mix of recyclables and trash, left out for others to dispose","04/01/2025 11:33:45 AM","03/27/2025 10:56:44 AM","2025 Apr 01 11:33:45 AM","54 Market Street Cambridge, MA, 02139, USA","42.36833824874","-71.09665472381","POINT (-71.09665472381172 42.368338248743214)",
"18671108","Cambridge","Rodent Sighting","Archived","rat jumped out at me from wide open, uncovered plastic waste bags set out on sidewalk. suspect that ongoing poor disposal practices are contributing to recent increase in rodents in the area.","04/01/2025 09:56:04 AM","03/30/2025 10:52:30 PM","2025 Apr 01 09:56:04 AM","1933 Massachusetts Avenue Cambridge, Massachusetts, 02140","42.3896","-71.1198","POINT (-71.1198 42.3896)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk3MzM3NTAsInB1ciI6ImJsb2JfaWQifX0=--516d57052dd7429bc241fdb89c821779eaea2747/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/img-10000296432863420680976789493.jpg"
"18622627","Cambridge","Rodent Sighting","Archived","Consistent trash and rodent activity around the walgreens.","03/27/2025 01:54:01 PM","03/23/2025 04:14:46 PM","2025 Mar 27 01:54:01 PM","330 River Street Cambridge, Massachusetts, 02139","42.36184562512","-71.11362097154","POINT (-71.11362097153615 42.36184562512303)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk1NjcwNjksInB1ciI6ImJsb2JfaWQifX0=--553acf8d92bcf12ddb33618c20895e4243e74bff/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"18619848","Cambridge","Rodent Sighting","Archived","Sawa","03/27/2025 01:26:03 PM","03/22/2025 06:55:18 PM","2025 Mar 27 01:26:03 PM","159 Auburn Street Cambridge, Massachusetts, 02139","42.36352315177","-71.10487148172","POINT (-71.10487148172325 42.36352315176518)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk1NTY0ODMsInB1ciI6ImJsb2JfaWQifX0=--ffebdcb488dfc1e588f5ce61ab3c708ebc70d030/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"18639248","Cambridge","Rodent Sighting","Archived","A chunky rodent with a mouse/rat tail. I couldn’t tell which but it was big so I assumed rat. It’s not the first I’ve seen over here this month. 
My dog likes to try and chase them, which is how I notice them","03/27/2025 07:25:16 AM","03/25/2025 05:20:22 PM","2025 Mar 27 07:25:16 AM","160-194 Cambridgepark Dr Cambridge, MA, 02140, USA","42.39515820538","-71.14763416694","POINT (-71.14763416694458 42.39515820538349)",
"18632275","Cambridge","Rodent Sighting","Archived","Rat hole in backyard","03/25/2025 12:00:39 PM","03/24/2025 09:17:15 PM","2025 Mar 25 12:00:40 PM","22 Sherman Street Cambridge, MA, 02138, USA","42.38505634796","-71.12982708055","POINT (-71.12982708054987 42.385056347961516)",
"18630344","Cambridge","Rodent Sighting","Archived","There has been a mouse infestation for months now. The mice have made appearances during dinner service, running across the restaurant.","03/25/2025 07:12:42 AM","03/24/2025 04:29:47 PM","2025 Mar 25 07:12:42 AM","1924 Massachusetts Avenue Cambridge, Massachusetts, 02140","42.38928290526","-71.1203311808","POINT (-71.12033118080363 42.38928290526156)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk1OTI4NzcsInB1ciI6ImJsb2JfaWQifX0=--98d16ba36071448c52a77b0f1fcbc62d98bfdada/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--57f85c85093db4303fe6b4e7261d952e5d1fef3e/1000001109.png"
"18627684","Cambridge","Rodent Sighting","Archived","At the traffic island where Harvard Street meets Mass.Ave. there are a lot of rat holes and mounds of soil excavation amongst the ground-cover bamboo plants. The photo is from about 10 days ago, but I revisited today and found that there are new holes while some of the previous holes have leaves in them indicating there was no recent usage. There's also at least one rat hole at the Quincy Square Park next to Harvard's residence which was formerly the Inn at Harvard.","03/25/2025 06:52:36 AM","03/24/2025 12:44:37 PM","2025 Mar 25 06:52:36 AM","458-498 Harvard St Cambridge, Massachusetts, 02138","42.3724","-71.1155","POINT (-71.1155 42.3724)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk1ODQzNzcsInB1ciI6ImJsb2JfaWQifX0=--3d53032cb1a4bf51925dde76447f595d512a918b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/img-10000060603706725439795962349.jpg"
"18598334","Cambridge","Rodent Sighting","Archived","Mice inside","03/24/2025 08:05:38 AM","03/19/2025 12:48:11 PM","2025 Mar 24 08:05:38 AM","9 Cottage Street Cambridge, Massachusetts, 02139","42.36263381757","-71.10554793435","POINT (-71.10554793435408 42.36263381757423)",
"18574465","Cambridge","Rodent Sighting","Archived","Serial bird/rat/rabbit feeder, spreading feed all along the walkway for a long while now  Needs to be stopped  Best putting up the Don't feed wildlife sign board up here. Rodent burrow holes seen in the slope by the stairs nearby as well...","03/18/2025 02:32:52 PM","03/16/2025 09:52:45 AM","2025 Mar 24 05:43:09 AM","42r Monsignor O'Brien Highway Cambridge, Massachusetts, 02141","42.3688591252","-71.07405200462","POINT (-71.07405200461565 42.368859125195996)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjkzOTg1MzcsInB1ciI6ImJsb2JfaWQifX0=--a1c23889e52d88bac58c92eb31860d4636cd8ea6/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"18611489","Cambridge","Rodent Sighting","Archived","Two dead rats in the alley to the right of the apartment","03/21/2025 09:41:08 AM","03/21/2025 09:29:27 AM","2025 Mar 21 09:48:13 AM","168 Auburn Street Cambridge, Massachusetts, 02139","42.36355012723","-71.10531399544","POINT (-71.10531399543643 42.36355012722962)",
"18595290","Cambridge","Rodent Sighting","Archived","Rat jumped out of dumpster and scurried under the building at 85 Hancock St.","03/20/2025 08:21:47 AM","03/19/2025 07:28:12 AM","2025 Mar 20 08:21:47 AM","85 Hancock Street Cambridge, Massachusetts, 02139","42.36888143675","-71.10858754772","POINT (-71.10858754772161 42.368881436745866)",
